position_bin,token_class,residual_norm_bin,residual_gain_bin,support_count_bin,observed_row_count,observed_pair_synergy_mean,observed_pair_gain_mean,observed_singleton_left_gain_mean,observed_singleton_right_gain_mean,control_present,control_row_count,control_pair_synergy_mean,control_support_count_difference_mean,control_support_count_difference_abs_mean,control_fixed_support_loss_difference_mean,control_fixed_support_loss_difference_abs_mean,control_exact_support_count_candidate_count_mean,control_near_support_count_candidate_count_mean,control_min_support_count_abs_difference_available_mean,control_match_status_counts,control_anchor_support_count,control_support_count,observed_minus_control_pair_synergy
odd,common_target,low,high,high,9,0.07956152492099339,0.19275789790683323,0.19742886225382486,-0.08423248926798503,True,38,0.13816499082665695,-11.5,11.5,0.12579670705293355,0.12579670705293355,0.0,0.0,7.2631578947368425,"{""loose_support_count_fallback"": 38}",3,7,-0.058603465905663565
odd,common_target,low,high,mid,19,0.12271632646259509,0.150723093434384,0.057523677223607114,-0.029516910251818206,True,62,0.11405137661964662,-7.580645161290323,7.580645161290323,0.04117671135933169,0.04318933333120038,0.0,0.0,3.0483870967741935,"{""loose_support_count_fallback"": 62}",5,10,0.008664949842948466
odd,common_target,low,low,high,24,0.1429598331451416,-0.32270065943400067,-0.342518409093221,-0.12314208348592122,True,70,0.20094504356384277,-10.914285714285715,10.914285714285715,0.09302366461072649,0.09302366461072649,0.0,0.0,7.6,"{""loose_support_count_fallback"": 70}",3,8,-0.057985210418701166
odd,common_target,low,low,mid,46,0.22355309258336606,-0.3343283767285554,-0.30662663604902185,-0.25125483326289966,True,92,0.26730000713597174,-7.206521739130435,7.206521739130435,0.040482769841733185,0.04730132351750913,0.0,0.0,3.119565217391304,"{""loose_support_count_fallback"": 92}",5,10,-0.04374691455260568
odd,common_target,low,mid,high,30,0.2617798805236816,-0.0672619899113973,-0.13930819034576417,-0.18973368008931477,True,77,0.11184311841989493,-10.480519480519481,10.480519480519481,0.09416726657322474,0.09416726657322474,0.0,0.0,7.415584415584416,"{""loose_support_count_fallback"": 77}",3,8,0.1499367621037867
odd,common_target,low,mid,mid,47,0.196027380354861,-0.11507497442529556,-0.13335087451528996,-0.17775148026486662,True,104,0.16144908162263724,-7.538461538461538,7.538461538461538,0.037018537521362305,0.04068477337176983,0.0,0.0,2.951923076923077,"{""loose_support_count_fallback"": 104}",5,10,0.03457829873222376
odd,rare_target,low,high,high,11,0.19344024224714798,0.302505298094316,0.2486449588428844,-0.13957990299571643,True,23,0.08062752433445143,-10.565217391304348,10.565217391304348,0.06445266889489215,0.06445266889489215,0.0,0.0,7.695652173913044,"{""loose_support_count_fallback"": 23}",3,8,0.11281271791269655
odd,rare_target,low,high,mid,22,0.046566497195850716,0.18558582392605869,0.058581634001298385,0.08043769272890958,True,28,0.13579612970352173,-7.285714285714286,7.285714285714286,0.0369725057056972,0.04514188425881522,0.0,0.0,3.107142857142857,"{""loose_support_count_fallback"": 28}",5,9,-0.08922963250767102
odd,rare_target,low,low,high,22,0.1961548220027577,-0.35444827513261273,-0.37831279364499176,-0.17229030349037863,True,74,0.27244035295538,-10.891891891891891,10.891891891891891,0.07184076309204102,0.07184076309204102,0.0,0.0,7.4324324324324325,"{""loose_support_count_fallback"": 74}",3,8,-0.0762855309526223
odd,rare_target,low,low,mid,38,0.11765966917339124,-0.3423270614523637,-0.29432408433211477,-0.16566264629364014,True,58,0.21850529210320835,-7.396551724137931,7.396551724137931,0.0252458144878519,0.03247662248282597,0.0,0.0,2.896551724137931,"{""loose_support_count_fallback"": 58}",5,10,-0.10084562292981711
odd,rare_target,low,mid,high,27,0.2502902260533086,-0.03952646255493164,-0.05348452815303096,-0.23633216045520924,True,46,0.259009864019311,-10.956521739130435,10.956521739130435,0.0912444073220958,0.0912444073220958,0.0,0.0,7.565217391304348,"{""loose_support_count_fallback"": 46}",3,8,-0.008719637966002391
odd,rare_target,low,mid,mid,31,0.1370634417380056,-0.09057937898943501,-0.09550095373584379,-0.13214186699159683,True,62,0.2022960993551439,-7.419354838709677,7.419354838709677,0.028201326247184508,0.03641850717606083,0.0,0.0,2.9838709677419355,"{""loose_support_count_fallback"": 62}",5,10,-0.06523265761713828
