variant,load_balance_weight,intervention,support,anchor_intervention,anchor_support,control_support,anchor_router_support_count,control_router_support_count,support_count_difference,anchor_fixed_support_loss,control_fixed_support_loss,fixed_support_loss_difference,control_match_rank,control_match_status,control_candidate_count,control_exact_support_count_candidate_count,control_near_support_count_candidate_count,control_min_support_count_abs_difference_available,position_bin,token_class,router_support_count,empty_loss,router_loss,singleton_left_loss,singleton_right_loss,pair_loss,singleton_left_gain,singleton_right_gain,pair_gain,pair_synergy,fixed_support_loss,fixed_support_loss_delta,fixed_support_logit_mse,fixed_support_residual_stream_l2_delta,pair_value_cosine
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,20",fixed_dominant_router_support,"4,12","7,20",11,0,-11,4.207508087158203,3.989253520965576,-0.21825456619262695,2,exact_support_count_candidate_available,275,1,2,0,all,common_target,0,4.114662170410156,2.6311802864074707,3.967679262161255,4.143288612365723,3.782538652420044,0.14698290824890137,-0.028626441955566406,0.3321235179901123,0.21376705169677734,3.782538652420044,1.1513583660125732,,,-0.09873925149440765
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,20",fixed_dominant_router_support,"4,12","7,20",11,0,-11,4.207508087158203,3.989253520965576,-0.21825456619262695,2,exact_support_count_candidate_available,275,1,2,0,all,rare_target,0,4.234468460083008,3.1182758808135986,4.3798112869262695,4.361668109893799,4.288287162780762,-0.14534282684326172,-0.12719964981079102,-0.053818702697753906,0.21872377395629883,4.288287162780762,1.170011281967163,,,-0.09873925149440765
load_balance_0.0125,0.0125,fixed_best_support_swap,"3,7",fixed_dominant_router_support,"2,10","3,7",10,0,-10,4.0830769538879395,4.010140419006348,-0.0729365348815918,3,exact_support_count_candidate_available,275,1,3,0,all,all,0,4.163630962371826,2.830271005630493,4.278583526611328,4.136129856109619,4.010140419006348,-0.11495256423950195,0.02750110626220703,0.15349054336547852,0.24094200134277344,4.010140419006348,1.1798694133758545,0.24392284452915192,4.757951736450195,-0.018929872661828995
load_balance_0.0125,0.0125,fixed_best_support_swap,"3,7",fixed_dominant_router_support,"2,10","3,7",10,0,-10,4.0830769538879395,4.010140419006348,-0.0729365348815918,3,exact_support_count_candidate_available,275,1,3,0,even,all,0,4.12342643737793,2.7805063724517822,4.256625175476074,4.106414794921875,4.002286911010742,-0.13319873809814453,0.017011642456054688,0.1211395263671875,0.23732662200927734,4.002286911010742,1.22178053855896,,,-0.018929872661828995
load_balance_0.0125,0.0125,fixed_best_support_swap,"3,7",fixed_dominant_router_support,"2,10","3,7",10,0,-10,4.0830769538879395,4.010140419006348,-0.0729365348815918,3,exact_support_count_candidate_available,275,1,3,0,odd,all,0,4.205132484436035,2.881640672683716,4.301247596740723,4.166803359985352,4.018247127532959,-0.0961151123046875,0.038329124450683594,0.18688535690307617,0.24467134475708008,4.018247127532959,1.1366064548492432,,,-0.018929872661828995
load_balance_0.0125,0.0125,fixed_best_support_swap,"3,7",fixed_dominant_router_support,"2,10","3,7",10,0,-10,4.0830769538879395,4.010140419006348,-0.0729365348815918,3,exact_support_count_candidate_available,275,1,3,0,all,common_target,0,4.114662170410156,2.6311802864074707,4.202496528625488,3.967679262161255,3.804652214050293,-0.08783435821533203,0.14698290824890137,0.3100099563598633,0.25086140632629395,3.804652214050293,1.1734719276428223,,,-0.018929872661828995
load_balance_0.0125,0.0125,fixed_best_support_swap,"3,7",fixed_dominant_router_support,"2,10","3,7",10,0,-10,4.0830769538879395,4.010140419006348,-0.0729365348815918,3,exact_support_count_candidate_available,275,1,3,0,all,rare_target,0,4.234468460083008,3.1182758808135986,4.388648986816406,4.3798112869262695,4.307400226593018,-0.15418052673339844,-0.14534282684326172,-0.07293176651000977,0.2265915870666504,4.307400226593018,1.189124345779419,,,-0.018929872661828995
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,8",fixed_dominant_router_support,"2,6","7,8",9,0,-9,4.123400688171387,4.012247562408447,-0.11115312576293945,4,exact_support_count_candidate_available,275,1,5,0,all,all,0,4.163630962371826,2.830271005630493,4.136129856109619,4.2167158126831055,4.012247562408447,0.02750110626220703,-0.0530848503112793,0.1513833999633789,0.17696714401245117,4.012247562408447,1.181976556777954,0.2272724062204361,4.8066911697387695,-0.0035009682178497314
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,8",fixed_dominant_router_support,"2,6","7,8",9,0,-9,4.123400688171387,4.012247562408447,-0.11115312576293945,4,exact_support_count_candidate_available,275,1,5,0,even,all,0,4.12342643737793,2.7805063724517822,4.106414794921875,4.159191131591797,3.954223155975342,0.017011642456054688,-0.03576469421386719,0.1692032814025879,0.1879563331604004,3.954223155975342,1.1737167835235596,,,-0.0035009682178497314
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,8",fixed_dominant_router_support,"2,6","7,8",9,0,-9,4.123400688171387,4.012247562408447,-0.11115312576293945,4,exact_support_count_candidate_available,275,1,5,0,odd,all,0,4.205132484436035,2.881640672683716,4.166803359985352,4.276097774505615,4.072144508361816,0.038329124450683594,-0.07096529006958008,0.13298797607421875,0.16562414169311523,4.072144508361816,1.1905038356781006,,,-0.0035009682178497314
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,8",fixed_dominant_router_support,"2,6","7,8",9,0,-9,4.123400688171387,4.012247562408447,-0.11115312576293945,4,exact_support_count_candidate_available,275,1,5,0,all,common_target,0,4.114662170410156,2.6311802864074707,3.967679262161255,4.102352619171143,3.783797025680542,0.14698290824890137,0.012309551239013672,0.33086514472961426,0.17157268524169922,3.783797025680542,1.1526167392730713,,,-0.0035009682178497314
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,8",fixed_dominant_router_support,"2,6","7,8",9,0,-9,4.123400688171387,4.012247562408447,-0.11115312576293945,4,exact_support_count_candidate_available,275,1,5,0,all,rare_target,0,4.234468460083008,3.1182758808135986,4.3798112869262695,4.3821563720703125,4.342724800109863,-0.14534282684326172,-0.1476879119873047,-0.10825634002685547,0.18477439880371094,4.342724800109863,1.2244489192962646,,,-0.0035009682178497314
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,10",fixed_dominant_router_support,"15,16","7,10",8,0,-8,4.188136577606201,4.014103412628174,-0.17403316497802734,5,exact_support_count_candidate_available,275,3,10,0,all,all,0,4.163630962371826,2.830271005630493,4.136129856109619,4.244551658630371,4.014103412628174,0.02750110626220703,-0.08092069625854492,0.14952754974365234,0.20294713973999023,4.014103412628174,1.1838324069976807,0.23219427466392517,4.701371192932129,-0.008715607225894928
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,10",fixed_dominant_router_support,"15,16","7,10",8,0,-8,4.188136577606201,4.014103412628174,-0.17403316497802734,5,exact_support_count_candidate_available,275,3,10,0,even,all,0,4.12342643737793,2.7805063724517822,4.106414794921875,4.240058422088623,4.006629943847656,0.017011642456054688,-0.11663198471069336,0.11679649353027344,0.2164168357849121,4.006629943847656,1.226123571395874,,,-0.008715607225894928
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,10",fixed_dominant_router_support,"15,16","7,10",8,0,-8,4.188136577606201,4.014103412628174,-0.17403316497802734,5,exact_support_count_candidate_available,275,3,10,0,odd,all,0,4.205132484436035,2.881640672683716,4.166803359985352,4.249189853668213,4.021818161010742,0.038329124450683594,-0.044057369232177734,0.18331432342529297,0.1890425682067871,4.021818161010742,1.1401774883270264,,,-0.008715607225894928
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,10",fixed_dominant_router_support,"15,16","7,10",8,0,-8,4.188136577606201,4.014103412628174,-0.17403316497802734,5,exact_support_count_candidate_available,275,3,10,0,all,common_target,0,4.114662170410156,2.6311802864074707,3.967679262161255,4.137426853179932,3.7726218700408936,0.14698290824890137,-0.02276468276977539,0.3420403003692627,0.21782207489013672,3.7726218700408936,1.1414415836334229,,,-0.008715607225894928
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,10",fixed_dominant_router_support,"15,16","7,10",8,0,-8,4.188136577606201,4.014103412628174,-0.17403316497802734,5,exact_support_count_candidate_available,275,3,10,0,all,rare_target,0,4.234468460083008,3.1182758808135986,4.3798112869262695,4.3995184898376465,4.363431930541992,-0.14534282684326172,-0.16505002975463867,-0.12896347045898438,0.18142938613891602,4.363431930541992,1.2451560497283936,,,-0.008715607225894928
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,23",fixed_dominant_router_support,"2,13","7,23",8,0,-8,4.116735935211182,4.0184245109558105,-0.0983114242553711,6,exact_support_count_candidate_available,275,3,10,0,all,all,0,4.163630962371826,2.830271005630493,4.136129856109619,4.247123718261719,4.0184245109558105,0.02750110626220703,-0.08349275588989258,0.14520645141601562,0.20119810104370117,4.0184245109558105,1.1881535053253174,0.20414945483207703,4.657199382781982,-0.15499943494796753
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,23",fixed_dominant_router_support,"2,13","7,23",8,0,-8,4.116735935211182,4.0184245109558105,-0.0983114242553711,6,exact_support_count_candidate_available,275,3,10,0,even,all,0,4.12342643737793,2.7805063724517822,4.106414794921875,4.233577251434326,3.99525785446167,0.017011642456054688,-0.11015081405639648,0.12816858291625977,0.22130775451660156,3.99525785446167,1.2147514820098877,,,-0.15499943494796753
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,23",fixed_dominant_router_support,"2,13","7,23",8,0,-8,4.116735935211182,4.0184245109558105,-0.0983114242553711,6,exact_support_count_candidate_available,275,3,10,0,odd,all,0,4.205132484436035,2.881640672683716,4.166803359985352,4.261106967926025,4.042337894439697,0.038329124450683594,-0.055974483489990234,0.1627945899963379,0.18043994903564453,4.042337894439697,1.1606972217559814,,,-0.15499943494796753
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,23",fixed_dominant_router_support,"2,13","7,23",8,0,-8,4.116735935211182,4.0184245109558105,-0.0983114242553711,6,exact_support_count_candidate_available,275,3,10,0,all,common_target,0,4.114662170410156,2.6311802864074707,3.967679262161255,4.21318244934082,3.8661556243896484,0.14698290824890137,-0.09852027893066406,0.2485065460205078,0.2000439167022705,3.8661556243896484,1.2349753379821777,,,-0.15499943494796753
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,23",fixed_dominant_router_support,"2,13","7,23",8,0,-8,4.116735935211182,4.0184245109558105,-0.0983114242553711,6,exact_support_count_candidate_available,275,3,10,0,all,rare_target,0,4.234468460083008,3.1182758808135986,4.3798112869262695,4.296222686767578,4.238696575164795,-0.14534282684326172,-0.06175422668457031,-0.004228115081787109,0.20286893844604492,4.238696575164795,1.1204206943511963,,,-0.15499943494796753
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,19",fixed_dominant_router_support,"5,11","7,19",8,0,-8,4.1159162521362305,4.027207851409912,-0.08870840072631836,7,exact_support_count_candidate_available,275,3,10,0,all,all,0,4.163630962371826,2.830271005630493,4.136129856109619,4.222006797790527,4.027207851409912,0.02750110626220703,-0.05837583541870117,0.13642311096191406,0.1672978401184082,4.027207851409912,1.196936845779419,0.21280844509601593,4.598834991455078,-0.021388903260231018
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,19",fixed_dominant_router_support,"5,11","7,19",8,0,-8,4.1159162521362305,4.027207851409912,-0.08870840072631836,7,exact_support_count_candidate_available,275,3,10,0,even,all,0,4.12342643737793,2.7805063724517822,4.106414794921875,4.197176456451416,4.000805854797363,0.017011642456054688,-0.07375001907348633,0.1226205825805664,0.17935895919799805,4.000805854797363,1.220299482345581,,,-0.021388903260231018
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,19",fixed_dominant_router_support,"5,11","7,19",8,0,-8,4.1159162521362305,4.027207851409912,-0.08870840072631836,7,exact_support_count_candidate_available,275,3,10,0,odd,all,0,4.205132484436035,2.881640672683716,4.166803359985352,4.247636795043945,4.054461479187012,0.038329124450683594,-0.042504310607910156,0.15067100524902344,0.15484619140625,4.054461479187012,1.172820806503296,,,-0.021388903260231018
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,19",fixed_dominant_router_support,"5,11","7,19",8,0,-8,4.1159162521362305,4.027207851409912,-0.08870840072631836,7,exact_support_count_candidate_available,275,3,10,0,all,common_target,0,4.114662170410156,2.6311802864074707,3.967679262161255,4.151061534881592,3.8519017696380615,0.14698290824890137,-0.03639936447143555,0.2627604007720947,0.1521768569946289,3.8519017696380615,1.2207214832305908,,,-0.021388903260231018
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,19",fixed_dominant_router_support,"5,11","7,19",8,0,-8,4.1159162521362305,4.027207851409912,-0.08870840072631836,7,exact_support_count_candidate_available,275,3,10,0,all,rare_target,0,4.234468460083008,3.1182758808135986,4.3798112869262695,4.3246355056762695,4.2808051109313965,-0.14534282684326172,-0.09016704559326172,-0.04633665084838867,0.18917322158813477,4.2808051109313965,1.1625292301177979,,,-0.021388903260231018
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,9",fixed_dominant_router_support,"0,3","7,9",7,0,-7,4.089261054992676,4.030985355377197,-0.058275699615478516,8,exact_support_count_candidate_available,275,6,12,0,all,all,0,4.163630962371826,2.830271005630493,4.136129856109619,4.260150909423828,4.030985355377197,0.02750110626220703,-0.09651994705200195,0.1326456069946289,0.20166444778442383,4.030985355377197,1.200714349746704,0.2317603975534439,4.840180397033691,0.009893734008073807
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,9",fixed_dominant_router_support,"0,3","7,9",7,0,-7,4.089261054992676,4.030985355377197,-0.058275699615478516,8,exact_support_count_candidate_available,275,6,12,0,even,all,0,4.12342643737793,2.7805063724517822,4.106414794921875,4.1812744140625,3.951127052307129,0.017011642456054688,-0.05784797668457031,0.17229938507080078,0.2131357192993164,3.951127052307129,1.1706206798553467,,,0.009893734008073807
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,9",fixed_dominant_router_support,"0,3","7,9",7,0,-7,4.089261054992676,4.030985355377197,-0.058275699615478516,8,exact_support_count_candidate_available,275,6,12,0,odd,all,0,4.205132484436035,2.881640672683716,4.166803359985352,4.34157133102417,4.113420486450195,0.038329124450683594,-0.13643884658813477,0.09171199798583984,0.18982172012329102,4.113420486450195,1.2317798137664795,,,0.009893734008073807
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,9",fixed_dominant_router_support,"0,3","7,9",7,0,-7,4.089261054992676,4.030985355377197,-0.058275699615478516,8,exact_support_count_candidate_available,275,6,12,0,all,common_target,0,4.114662170410156,2.6311802864074707,3.967679262161255,4.248199939727783,3.9100987911224365,0.14698290824890137,-0.13353776931762695,0.20456337928771973,0.1911182403564453,3.9100987911224365,1.2789185047149658,,,0.009893734008073807
load_balance_0.0125,0.0125,fixed_best_support_swap,"7,9",fixed_dominant_router_support,"0,3","7,9",7,0,-7,4.089261054992676,4.030985355377197,-0.058275699615478516,8,exact_support_count_candidate_available,275,6,12,0,all,rare_target,0,4.234468460083008,3.1182758808135986,4.3798112869262695,4.277438163757324,4.205859661102295,-0.14534282684326172,-0.042969703674316406,0.02860879898071289,0.21692132949829102,4.205859661102295,1.0875837802886963,,,0.009893734008073807
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,15",fixed_dominant_router_support,"2,7","2,15",32,7,-25,3.975118637084961,4.087646484375,0.11252784729003906,1,loose_support_count_fallback,261,0,0,25,all,all,7,4.163630962371826,2.830271005630493,4.1523027420043945,4.270195484161377,4.087646484375,0.01132822036743164,-0.10656452178955078,0.07598447799682617,0.1712207794189453,4.087646484375,1.2573754787445068,0.13357332348823547,3.8483760356903076,-0.10084208101034164
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,15",fixed_dominant_router_support,"2,7","2,15",32,7,-25,3.975118637084961,4.087646484375,0.11252784729003906,1,loose_support_count_fallback,261,0,0,25,even,all,7,4.12342643737793,2.7805063724517822,4.112416744232178,4.21211576461792,4.027213096618652,0.011009693145751953,-0.08868932723999023,0.09621334075927734,0.17389297485351562,4.027213096618652,1.2467067241668701,,,-0.10084208101034164
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,15",fixed_dominant_router_support,"2,7","2,15",32,7,-25,3.975118637084961,4.087646484375,0.11252784729003906,1,loose_support_count_fallback,261,0,0,25,odd,all,7,4.205132484436035,2.881640672683716,4.193474769592285,4.330148696899414,4.150027751922607,0.01165771484375,-0.1250162124633789,0.055104732513427734,0.16846323013305664,4.150027751922607,1.2683870792388916,,,-0.10084208101034164
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,15",fixed_dominant_router_support,"2,7","2,15",32,7,-25,3.975118637084961,4.087646484375,0.11252784729003906,1,loose_support_count_fallback,261,0,0,25,all,common_target,7,4.114662170410156,2.6311802864074707,4.095191478729248,4.317366123199463,4.09329891204834,0.019470691680908203,-0.20270395278930664,0.021363258361816406,0.20459651947021484,4.09329891204834,1.4621186256408691,,,-0.10084208101034164
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,15",fixed_dominant_router_support,"2,7","2,15",32,7,-25,3.975118637084961,4.087646484375,0.11252784729003906,1,loose_support_count_fallback,261,0,0,25,all,rare_target,7,4.234468460083008,3.1182758808135986,4.23491907119751,4.201958656311035,4.079467296600342,-0.0004506111145019531,0.032509803771972656,0.15500116348266602,0.12294197082519531,4.079467296600342,0.9611914157867432,,,-0.10084208101034164
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"13,14",fixed_dominant_router_support,"4,12","13,14",11,7,-4,4.207508087158203,4.181119918823242,-0.026388168334960938,1,loose_support_count_fallback,261,0,0,4,all,all,7,4.163630962371826,2.830271005630493,4.256979942321777,4.203796863555908,4.181119918823242,-0.09334897994995117,-0.04016590118408203,-0.017488956451416016,0.11602592468261719,4.181119918823242,1.350848913192749,0.2375091016292572,5.019198417663574,0.0819757804274559
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"13,14",fixed_dominant_router_support,"4,12","13,14",11,7,-4,4.207508087158203,4.181119918823242,-0.026388168334960938,1,loose_support_count_fallback,261,0,0,4,even,all,7,4.12342643737793,2.7805063724517822,4.227922439575195,4.1637468338012695,4.143031597137451,-0.10449600219726562,-0.040320396423339844,-0.019605159759521484,0.12521123886108398,4.143031597137451,1.362525224685669,,,0.0819757804274559
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"13,14",fixed_dominant_router_support,"4,12","13,14",11,7,-4,4.207508087158203,4.181119918823242,-0.026388168334960938,1,loose_support_count_fallback,261,0,0,4,odd,all,7,4.205132484436035,2.881640672683716,4.286975383758545,4.245139122009277,4.220437526702881,-0.08184289932250977,-0.04000663757324219,-0.015305042266845703,0.10654449462890625,4.220437526702881,1.338796854019165,,,0.0819757804274559
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"13,14",fixed_dominant_router_support,"4,12","13,14",11,7,-4,4.207508087158203,4.181119918823242,-0.026388168334960938,1,loose_support_count_fallback,261,0,0,4,all,common_target,7,4.114662170410156,2.6311802864074707,4.175596237182617,4.144468307495117,4.1063690185546875,-0.06093406677246094,-0.029806137084960938,0.00829315185546875,0.09903335571289062,4.1063690185546875,1.4751887321472168,,,0.0819757804274559
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"13,14",fixed_dominant_router_support,"4,12","13,14",11,7,-4,4.207508087158203,4.181119918823242,-0.026388168334960938,1,loose_support_count_fallback,261,0,0,4,all,rare_target,7,4.234468460083008,3.1182758808135986,4.374711036682129,4.289621829986572,4.289255619049072,-0.1402425765991211,-0.05515336990356445,-0.05478715896606445,0.1406087875366211,4.289255619049072,1.1709797382354736,,,0.0819757804274559
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,18",fixed_dominant_router_support,"2,10","2,18",10,7,-3,4.0830769538879395,4.111356258392334,0.02827930450439453,2,loose_support_count_fallback,261,0,0,3,all,all,7,4.163630962371826,2.830271005630493,4.1523027420043945,4.258029937744141,4.111356258392334,0.01132822036743164,-0.09439897537231445,0.05227470397949219,0.135345458984375,4.111356258392334,1.2810852527618408,0.14041389524936676,4.010631084442139,0.29634055495262146
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,18",fixed_dominant_router_support,"2,10","2,18",10,7,-3,4.0830769538879395,4.111356258392334,0.02827930450439453,2,loose_support_count_fallback,261,0,0,3,even,all,7,4.12342643737793,2.7805063724517822,4.112416744232178,4.21705436706543,4.0604023933410645,0.011009693145751953,-0.0936279296875,0.06302404403686523,0.14564228057861328,4.0604023933410645,1.2798960208892822,,,0.29634055495262146
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,18",fixed_dominant_router_support,"2,10","2,18",10,7,-3,4.0830769538879395,4.111356258392334,0.02827930450439453,2,loose_support_count_fallback,261,0,0,3,odd,all,7,4.205132484436035,2.881640672683716,4.193474769592285,4.300327301025391,4.163952827453613,0.01165771484375,-0.09519481658935547,0.041179656982421875,0.12471675872802734,4.163952827453613,1.2823121547698975,,,0.29634055495262146
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,18",fixed_dominant_router_support,"2,10","2,18",10,7,-3,4.0830769538879395,4.111356258392334,0.02827930450439453,2,loose_support_count_fallback,261,0,0,3,all,common_target,7,4.114662170410156,2.6311802864074707,4.095191478729248,4.159536838531494,4.0256123542785645,0.019470691680908203,-0.04487466812133789,0.0890498161315918,0.11445379257202148,4.0256123542785645,1.3944320678710938,,,0.29634055495262146
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,18",fixed_dominant_router_support,"2,10","2,18",10,7,-3,4.0830769538879395,4.111356258392334,0.02827930450439453,2,loose_support_count_fallback,261,0,0,3,all,rare_target,7,4.234468460083008,3.1182758808135986,4.23491907119751,4.400510311126709,4.235391616821289,-0.0004506111145019531,-0.16604185104370117,-0.00092315673828125,0.16556930541992188,4.235391616821289,1.1171157360076904,,,0.29634055495262146
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"13,20",fixed_dominant_router_support,"2,6","13,20",9,7,-2,4.123400688171387,4.157017707824707,0.03361701965332031,2,loose_support_count_fallback,261,0,0,2,all,all,7,4.163630962371826,2.830271005630493,4.256979942321777,4.232547283172607,4.157017707824707,-0.09334897994995117,-0.06891632080078125,0.006613254547119141,0.16887855529785156,4.157017707824707,1.3267467021942139,0.23831845819950104,4.919900894165039,-0.1098058745265007
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"13,20",fixed_dominant_router_support,"2,6","13,20",9,7,-2,4.123400688171387,4.157017707824707,0.03361701965332031,2,loose_support_count_fallback,261,0,0,2,even,all,7,4.12342643737793,2.7805063724517822,4.227922439575195,4.233499526977539,4.16147518157959,-0.10449600219726562,-0.11007308959960938,-0.038048744201660156,0.17652034759521484,4.16147518157959,1.3809688091278076,,,-0.1098058745265007
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"13,20",fixed_dominant_router_support,"2,6","13,20",9,7,-2,4.123400688171387,4.157017707824707,0.03361701965332031,2,loose_support_count_fallback,261,0,0,2,odd,all,7,4.205132484436035,2.881640672683716,4.286975383758545,4.231564044952393,4.152416229248047,-0.08184289932250977,-0.026431560516357422,0.05271625518798828,0.16099071502685547,4.152416229248047,1.270775556564331,,,-0.1098058745265007
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"13,20",fixed_dominant_router_support,"2,6","13,20",9,7,-2,4.123400688171387,4.157017707824707,0.03361701965332031,2,loose_support_count_fallback,261,0,0,2,all,common_target,7,4.114662170410156,2.6311802864074707,4.175596237182617,4.143288612365723,4.044028282165527,-0.06093406677246094,-0.028626441955566406,0.0706338882446289,0.16019439697265625,4.044028282165527,1.4128479957580566,,,-0.1098058745265007
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"13,20",fixed_dominant_router_support,"2,6","13,20",9,7,-2,4.123400688171387,4.157017707824707,0.03361701965332031,2,loose_support_count_fallback,261,0,0,2,all,rare_target,7,4.234468460083008,3.1182758808135986,4.374711036682129,4.361668109893799,4.320468425750732,-0.1402425765991211,-0.12719964981079102,-0.08599996566772461,0.1814422607421875,4.320468425750732,1.2021925449371338,,,-0.1098058745265007
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"8,13",fixed_dominant_router_support,"15,16","8,13",8,7,-1,4.188136577606201,4.166440486907959,-0.021696090698242188,2,near_support_count_candidate_available,261,0,5,1,all,all,7,4.163630962371826,2.830271005630493,4.2167158126831055,4.256979942321777,4.166440486907959,-0.0530848503112793,-0.09334897994995117,-0.0028095245361328125,0.14362430572509766,4.166440486907959,1.3361694812774658,0.24028156697750092,5.161961078643799,-0.005002982914447784
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"8,13",fixed_dominant_router_support,"15,16","8,13",8,7,-1,4.188136577606201,4.166440486907959,-0.021696090698242188,2,near_support_count_candidate_available,261,0,5,1,even,all,7,4.12342643737793,2.7805063724517822,4.159191131591797,4.227922439575195,4.106972694396973,-0.03576469421386719,-0.10449600219726562,0.01645374298095703,0.15671443939208984,4.106972694396973,1.3264663219451904,,,-0.005002982914447784
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"8,13",fixed_dominant_router_support,"15,16","8,13",8,7,-1,4.188136577606201,4.166440486907959,-0.021696090698242188,2,near_support_count_candidate_available,261,0,5,1,odd,all,7,4.205132484436035,2.881640672683716,4.276097774505615,4.286975383758545,4.227826118469238,-0.07096529006958008,-0.08184289932250977,-0.022693634033203125,0.13011455535888672,4.227826118469238,1.3461854457855225,,,-0.005002982914447784
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"8,13",fixed_dominant_router_support,"15,16","8,13",8,7,-1,4.188136577606201,4.166440486907959,-0.021696090698242188,2,near_support_count_candidate_available,261,0,5,1,all,common_target,7,4.114662170410156,2.6311802864074707,4.102352619171143,4.175596237182617,4.064852714538574,0.012309551239013672,-0.06093406677246094,0.04980945587158203,0.0984339714050293,4.064852714538574,1.4336724281311035,,,-0.005002982914447784
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"8,13",fixed_dominant_router_support,"15,16","8,13",8,7,-1,4.188136577606201,4.166440486907959,-0.021696090698242188,2,near_support_count_candidate_available,261,0,5,1,all,rare_target,7,4.234468460083008,3.1182758808135986,4.3821563720703125,4.374711036682129,4.313397407531738,-0.1476879119873047,-0.1402425765991211,-0.07892894744873047,0.2090015411376953,4.313397407531738,1.1951215267181396,,,-0.005002982914447784
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,16",fixed_dominant_router_support,"2,13","2,16",8,6,-2,4.116735935211182,4.14849328994751,0.031757354736328125,6,near_support_count_candidate_available,261,0,5,1,all,all,6,4.163630962371826,2.830271005630493,4.1523027420043945,4.247902870178223,4.14849328994751,0.01132822036743164,-0.08427190780639648,0.015137672424316406,0.08808135986328125,4.14849328994751,1.3182222843170166,0.16119511425495148,4.343430519104004,-0.143820658326149
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,16",fixed_dominant_router_support,"2,13","2,16",8,6,-2,4.116735935211182,4.14849328994751,0.031757354736328125,6,near_support_count_candidate_available,261,0,5,1,even,all,6,4.12342643737793,2.7805063724517822,4.112416744232178,4.1744561195373535,4.093155860900879,0.011009693145751953,-0.05102968215942383,0.03027057647705078,0.07029056549072266,4.093155860900879,1.3126494884490967,,,-0.143820658326149
load_balance_0.0125,0.0125,fixed_support_frequency_matched_control,"2,16",fixed_dominant_router_support,"2,13","2,16",8,6,-2,4.116735935211182,4.14849328994751,0.031757354736328125,6,near_support_count_candidate_available,261,0,5,1,odd,all,6,4.205132484436035,2.881640672683716,4.193474769592285,4.323719024658203,4.205615043640137,0.01165771484375,-0.11858654022216797,-0.0004825592041015625,0.1064462661743164,4.205615043640137,1.323974370956421,,,-0.143820658326149
