step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
32,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.08052635,4.16363096,106.66210175,0.00000000,0.00000000,,,,,,cpu,,ok
33,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.07892227,4.16363096,109.39344788,0.00000000,0.00000000,,,,,,cpu,,ok
34,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.07737398,4.16363096,112.07588196,0.00000000,0.00000000,,,,,,cpu,,ok
35,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.07587957,4.16363096,114.70787048,0.00000000,0.00000000,,,,,,cpu,,ok
36,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.07444048,4.16363096,117.29919434,0.00000000,0.00000000,,,,,,cpu,,ok
37,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.07305241,4.16363096,119.90268707,0.00000000,0.00000000,,,,,,cpu,,ok
38,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.07171631,4.16363096,122.52340698,0.00000000,0.00000000,,,,,,cpu,,ok
39,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.07043076,4.16363096,125.10292053,0.00000000,0.00000000,,,,,,cpu,,ok
40,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.06919336,4.16363096,127.62863922,0.00000000,0.00000000,,,,,,cpu,,ok
41,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.06800461,4.16363096,130.10012817,0.00000000,0.00000000,,,,,,cpu,,ok
42,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.06686211,4.16363096,132.55430603,0.00000000,0.00000000,,,,,,cpu,,ok
43,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.06576538,4.16363096,135.01567078,0.00000000,0.00000000,,,,,,cpu,,ok
44,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.06471300,4.16363096,137.43882751,0.00000000,0.00000000,,,,,,cpu,,ok
45,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.06370306,4.16363096,139.85494995,0.00000000,0.00000000,,,,,,cpu,,ok
46,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.06273508,4.16363096,142.25028992,0.00000000,0.00000000,,,,,,cpu,,ok
47,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.06180668,4.16363096,144.59484863,0.00000000,0.00000000,,,,,,cpu,,ok
48,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.06091785,4.16363096,146.88868713,0.00000000,0.00000000,,,,,,cpu,,ok
49,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.06006575,4.16363096,149.13188171,0.00000000,0.00000000,,,,,,cpu,,ok
50,1,token_larger_hep_support_stress_temporal_clipped,residual_update,supervised_ce,4.16363096,4.05925131,4.16363096,151.35762024,0.00000000,0.00000000,,,,,,cpu,,ok
50,1,token_larger_hep_support_stress_temporal_clipped,support_stress,supervised_ce,4.16363096,4.53275919,4.16363096,948.13885498,0.00000000,0.00000000,,,,,,cpu,,ok
50,1,token_larger_hep_support_stress_temporal_clipped,hep_sweep,supervised_ce,4.16363096,4.53275919,4.16363096,948.13885498,0.00000000,0.00000000,0.00000000,4.53275919,0.00000000,0.60546875,0.00000000,cpu,,ok
50,1,token_larger_hep_support_stress_temporal_clipped,hep_sweep,supervised_ce,4.16363096,4.53275919,4.16363096,948.13885498,0.00000000,0.00000000,0.25000000,4.53273249,0.00043544,0.60546875,0.00099421,cpu,,ok
50,1,token_larger_hep_support_stress_temporal_clipped,hep_sweep,supervised_ce,4.16363096,4.53275919,4.16363096,948.13885498,0.00000000,0.00000000,0.50000000,4.53270388,0.00087073,0.60546875,0.00198650,cpu,,ok
50,1,token_larger_hep_support_stress_temporal_clipped,hep_sweep,supervised_ce,4.16363096,4.53275919,4.16363096,948.13885498,0.00000000,0.00000000,1.00000000,4.53264856,0.00174150,0.60546875,0.00397229,cpu,,ok
