batch_index,position_index,token_index,target_token,matched_context_stratum_count,position_bins,token_classes,residual_norm_bins,residual_gain_bins,support_count_bins,topk2_row_count,topk1_row_count,topk2_router_loss_mean,topk1_router_loss_mean,topk2_pair_gain_mean,topk1_singleton_gain_mean,topk2_incremental_pair_gain_minus_topk1_singleton,topk2_fixed_delta_minus_topk1,topk2_logit_mse_minus_topk1,topk2_residual_stream_l2_delta_minus_topk1,topk2_pair_synergy_mean
1,6,69,42,2,even,rare_target,low,mid,"high,low",2,2,2.724832057952881,1.6112251281738281,-0.09647262096405029,-0.12424743175506592,0.027774810791015625,-1.1413817405700684,0.10865247249603271,-0.04141664505004883,-0.022861242294311523
1,60,123,3,1,even,common_target,low,low,low,1,2,2.0712618827819824,2.442838191986084,-0.25291967391967773,-0.6115927696228027,0.358673095703125,0.012903213500976562,-0.11903619766235352,-1.4076108932495117,0.029722213745117188
1,61,124,36,4,odd,rare_target,low,"high,mid","high,low,mid",4,6,2.099069833755493,2.002256393432617,0.07628601789474487,0.31220588088035583,-0.23591986298561096,0.13910642266273499,0.1441765297204256,1.3222363591194153,0.01920396089553833
1,62,125,22,1,even,common_target,mid,high,low,2,1,2.8845629692077637,3.1969916820526123,1.4502763748168945,0.11984395980834961,1.330432415008545,-1.0180037021636963,-0.36432304978370667,-6.658881187438965,0.14918923377990723
1,7,70,45,1,odd,common_target,mid,high,low,3,1,1.7940469980239868,1.8947200775146484,0.20417173703511557,0.5051522254943848,-0.30098048845926917,0.4016535679499309,0.007617384195327759,-0.06115214029947946,0.2596914768218994
1,8,71,0,2,even,common_target,"low,mid",mid,"low,mid",3,2,2.3519325256347656,2.51809024810791,-0.0108107328414917,-0.1687178611755371,0.1579071283340454,0.008250594139099121,-0.045967213809490204,-0.6307998895645142,0.32579004764556885
1,9,72,52,1,odd,common_target,low,low,low,1,2,2.161076307296753,4.01976203918457,-0.3269805908203125,-0.788609504699707,0.46162891387939453,1.3970568180084229,-0.1345808058977127,-0.5639057159423828,0.10815143585205078
2,1,127,23,2,odd,common_target,low,"low,mid","low,mid",3,2,2.427885055541992,2.488492012023926,-0.1168016791343689,-0.3977386951446533,0.2809370160102844,-0.22033005952835083,-0.07976387068629265,-0.8652042150497437,0.20781093835830688
2,10,136,45,1,even,common_target,low,high,low,1,3,3.0347490310668945,4.232418060302734,0.2484455108642578,1.0353275934855144,-0.7868820826212566,1.9845511118570964,0.04613382617632547,1.5345288912455244,-0.23407649993896484
2,11,137,54,1,odd,rare_target,low,low,low,4,3,1.5836336612701416,2.7244811058044434,-0.39351415634155273,-0.642276922861735,0.24876276652018225,0.8920846780141194,0.0553474749128024,-0.7923197746276855,0.060785770416259766
2,12,138,28,1,even,common_target,low,low,low,2,1,1.9973160028457642,1.9334059953689575,-0.39804303646087646,-0.32744812965393066,-0.0705949068069458,0.00668489933013916,-0.04794958233833313,-0.9880235195159912,0.18008160591125488
2,14,140,41,3,even,rare_target,low,"high,low","low,mid",5,3,2.7601704597473145,3.0670127868652344,0.020334959030151367,0.2356588045756022,-0.21532384554545084,0.5221661726633707,0.05325303475062052,1.6152262687683105,-0.17655444145202637
2,15,141,3,1,odd,common_target,low,low,low,1,2,2.0840513706207275,2.455643653869629,-0.2561347484588623,-0.6129217147827148,0.35678696632385254,0.014805316925048828,-0.11905927956104279,-1.4078810214996338,0.0283048152923584
2,16,142,36,4,even,rare_target,low,"high,mid","high,low,mid",4,7,2.103762149810791,2.0103650093078613,0.07096433639526367,0.3035126328468323,-0.2325482964515686,0.13915115594863892,0.1390926018357277,1.343444565931956,0.018471896648406982
2,17,143,22,1,odd,common_target,mid,high,low,2,1,2.862589120864868,3.174116373062134,1.4475924968719482,0.11563587188720703,1.3319566249847412,-1.0204293727874756,-0.3643229305744171,-6.658881664276123,0.14820313453674316
2,18,144,16,2,even,rare_target,low,mid,"high,mid",2,2,3.0566277503967285,3.1430253982543945,-0.01253056526184082,-0.08546829223632812,0.0729377269744873,0.013459920883178711,-0.12876372784376144,-1.4053764343261719,0.11811995506286621
2,19,145,35,2,odd,rare_target,low,low,"high,low",4,3,4.789633750915527,4.687839984893799,-0.2865032354990641,-0.46160995960235596,0.17510672410329184,-0.2769004901250203,0.016009631256262452,-0.734259843826294,0.27223777770996094
2,2,128,7,1,even,common_target,low,low,low,2,2,1.0160224437713623,0.9334526658058167,-0.316813588142395,-0.5470961332321167,0.23028254508972168,-0.31285232305526733,-0.046822935342788696,-0.8490822315216064,0.30652308464050293
