experiment_id,config_path,run_dir,residual_objective,dataset,pinned_support,support_stress,hep_update_clip_norm,hep_settling_objective,step,phase,base_loss,residual_loss,loss_delta_from_initial,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,status
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,35,residual_update,4.16363096,4.07587957,-0.08775139,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,36,residual_update,4.16363096,4.07444048,-0.08919048,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,37,residual_update,4.16363096,4.07305241,-0.09057855,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,38,residual_update,4.16363096,4.07171631,-0.09191465,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,39,residual_update,4.16363096,4.07043076,-0.09320020,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,40,residual_update,4.16363096,4.06919336,-0.09443760,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,41,residual_update,4.16363096,4.06800413,-0.09562683,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,42,residual_update,4.16363096,4.06686258,-0.09676838,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,43,residual_update,4.16363096,4.06576538,-0.09786558,,,,,,ok
token_larger_hep_support_stress_clipped,configs/token_larger_hep_support_stress_clipped.yaml,results/comparisons/colab_token_larger_support_stress_temporal_vs_entropy_guided_clipped_hep/runs/token_larger_hep_support_stress_clipped,supervised_ce,tiny_shakespeare_word,False,True,0.01,residual_adapter,44,residual_update,4.16363096,4.06471348,-0.09891748,,,,,,ok
