step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
45,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.35614133,3.65675950,199.71141052,0.00000000,0.00000000,,,,,,cuda,,ok
46,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.35291672,3.65675950,202.94842529,0.00000000,0.00000000,,,,,,cuda,,ok
47,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.34980559,3.65675950,206.12817383,0.00000000,0.00000000,,,,,,cuda,,ok
48,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.34680295,3.65675950,209.30763245,0.00000000,0.00000000,,,,,,cuda,,ok
49,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.34390426,3.65675950,212.41622925,0.00000000,0.00000000,,,,,,cuda,,ok
50,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.34110546,3.65675950,215.45385742,0.00000000,0.00000000,,,,,,cuda,,ok
51,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.33840346,3.65675950,218.42053223,0.00000000,0.00000000,,,,,,cuda,,ok
52,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.33579278,3.65675950,221.31643677,0.00000000,0.00000000,,,,,,cuda,,ok
53,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.33327079,3.65675950,224.14179993,0.00000000,0.00000000,,,,,,cuda,,ok
54,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.33083248,3.65675950,226.89706421,0.00000000,0.00000000,,,,,,cuda,,ok
55,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.32847476,3.65675950,229.61972046,0.00000000,0.00000000,,,,,,cuda,,ok
56,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.32619381,3.65675950,232.28639221,0.00000000,0.00000000,,,,,,cuda,,ok
57,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.32398605,3.65675950,234.88825989,0.00000000,0.00000000,,,,,,cuda,,ok
58,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.32184839,3.65675950,237.42623901,0.00000000,0.00000000,,,,,,cuda,,ok
59,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.31977773,3.65675950,239.90130615,0.00000000,0.00000000,,,,,,cuda,,ok
60,1,char_xlarge_hep_temporal_clipped_objective_gate,residual_update,supervised_ce,3.65675950,3.31777120,3.65675950,242.31454468,0.00000000,0.00000000,,,,,,cuda,,ok
60,1,char_xlarge_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.65675950,3.31777120,3.65675950,242.31454468,0.00000000,0.00000000,0.00000000,3.31777120,0.00000000,0.00000000,0.00000000,cuda,,ok
60,1,char_xlarge_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.65675950,3.31777120,3.65675950,242.31454468,0.00000000,0.00000000,0.25000000,3.31776786,0.00010979,0.00000000,0.00000000,cuda,,ok
60,1,char_xlarge_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.65675950,3.31777120,3.65675950,242.31454468,0.00000000,0.00000000,0.50000000,3.31776357,0.00021932,0.00000000,0.00000000,cuda,,ok
60,1,char_xlarge_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce,3.65675950,3.31777120,3.65675950,242.31454468,0.00000000,0.00000000,1.00000000,3.31775713,0.00043821,0.00000000,0.00000000,cuda,,ok
