step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
44,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.18271732,3.70722294,248.49896240,0.00000000,0.00000000,,,,,,cuda,,ok
45,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.17846990,3.70722294,253.15188599,0.00000000,0.00000000,,,,,,cuda,,ok
46,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.17434645,3.70722294,257.73620605,0.00000000,0.00000000,,,,,,cuda,,ok
47,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.17034364,3.70722294,262.25158691,0.00000000,0.00000000,,,,,,cuda,,ok
48,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.16645789,3.70722294,266.69775391,0.00000000,0.00000000,,,,,,cuda,,ok
49,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.16268659,3.70722294,271.07461548,0.00000000,0.00000000,,,,,,cuda,,ok
50,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.15902591,3.70722294,275.38211060,0.00000000,0.00000000,,,,,,cuda,,ok
51,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.15547276,3.70722294,279.62030029,0.00000000,0.00000000,,,,,,cuda,,ok
52,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.15202475,3.70722294,283.78924561,0.00000000,0.00000000,,,,,,cuda,,ok
53,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.14867783,3.70722294,287.88922119,0.00000000,0.00000000,,,,,,cuda,,ok
54,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.14542890,3.70722294,291.92041016,0.00000000,0.00000000,,,,,,cuda,,ok
55,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.14227462,3.70722294,295.88311768,0.00000000,0.00000000,,,,,,cuda,,ok
56,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.13921213,3.70722294,299.77761841,0.00000000,0.00000000,,,,,,cuda,,ok
57,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.13623857,3.70722294,303.60430908,0.00000000,0.00000000,,,,,,cuda,,ok
58,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.13335061,3.70722294,307.36364746,0.00000000,0.00000000,,,,,,cuda,,ok
59,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.13054585,3.70722294,311.12539673,0.00000000,0.00000000,,,,,,cuda,,ok
60,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.12782097,3.70722294,314.82495117,0.00000000,0.00000000,,,,,,cuda,,ok
61,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.12517309,3.70722294,318.46011353,0.00000000,0.00000000,,,,,,cuda,,ok
62,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.12260103,3.70722294,322.03131104,0.00000000,0.00000000,,,,,,cuda,,ok
63,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.12010193,3.70722294,325.53894043,0.00000000,0.00000000,,,,,,cuda,,ok
64,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.11767292,3.70722294,328.98352051,0.00000000,0.00000000,,,,,,cuda,,ok
65,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.11531162,3.70722294,332.36569214,0.00000000,0.00000000,,,,,,cuda,,ok
66,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.11301708,3.70722294,335.68612671,0.00000000,0.00000000,,,,,,cuda,,ok
67,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.11078620,3.70722294,338.94546509,0.00000000,0.00000000,,,,,,cuda,,ok
68,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.10861731,3.70722294,342.15628052,0.00000000,0.00000000,,,,,,cuda,,ok
69,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.10650897,3.70722294,345.39468384,0.00000000,0.00000000,,,,,,cuda,,ok
70,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,residual_update,supervised_ce_focal,3.70722294,3.10445833,3.70722294,348.57421875,0.00000000,0.00000000,,,,,,cuda,,ok
70,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.70722294,3.10445833,3.70722294,348.57421875,0.00000000,0.00000000,0.00000000,3.35650826,0.00000000,0.00000000,0.00000000,cuda,,ok
70,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.70722294,3.10445833,3.70722294,348.57421875,0.00000000,0.00000000,0.25000000,3.35650063,0.00011444,0.00000000,0.00000000,cuda,,ok
70,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.70722294,3.10445833,3.70722294,348.57421875,0.00000000,0.00000000,0.50000000,3.35649300,0.00022888,0.00000000,0.00000000,cuda,,ok
70,1,char_xxlarge_focal_hep_temporal_clipped_objective_gate,hep_sweep,supervised_ce_focal,3.70722294,3.10445833,3.70722294,348.57421875,0.00000000,0.00000000,1.00000000,3.35647798,0.00045800,0.00000000,0.00000000,cuda,,ok
