anchor_support,control_intervention,control_support,token_index,batch_index,position_index,position_bin,token_class,residual_norm_bin,residual_gain_bin,observed_pair_synergy,control_pair_synergy,observed_minus_control_pair_synergy,observed_pair_gain,control_pair_gain,anchor_router_support_count,control_router_support_count,support_count_difference,fixed_support_loss_difference,control_match_rank,control_match_status
"2,6",fixed_loss_matched_nonrouter_control,"9,22",18,0,18,even,rare_target,low,high,0.488720178604126,0.2093501091003418,0.2793700695037842,0.8533139228820801,-0.01715707778930664,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",19,0,19,odd,common_target,high,high,0.0718531608581543,0.09921979904174805,-0.02736663818359375,2.1766483783721924,-0.27727413177490234,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",24,0,24,even,common_target,low,mid,0.20303654670715332,0.1996145248413086,0.0034220218658447266,-0.014106273651123047,-0.20600247383117676,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",26,0,26,even,rare_target,low,low,-0.030803918838500977,0.36084628105163574,-0.3916501998901367,-0.3026142120361328,-0.10543608665466309,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",30,0,30,even,common_target,low,mid,-0.011935710906982422,0.1810317039489746,-0.19296741485595703,0.01366567611694336,-0.5821352005004883,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",31,0,31,odd,common_target,high,high,0.06279277801513672,0.30855321884155273,-0.24576044082641602,2.114708423614502,-0.09130859375,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",37,0,37,odd,rare_target,low,high,-0.15889286994934082,0.522244930267334,-0.6811378002166748,0.2998325824737549,0.1411738395690918,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",39,0,39,odd,rare_target,low,mid,0.06443119049072266,0.312985897064209,-0.24855470657348633,0.11457371711730957,-0.030602693557739258,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",41,0,41,odd,rare_target,low,mid,0.19227123260498047,0.04089927673339844,0.15137195587158203,-0.01140594482421875,-0.14725494384765625,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",42,0,42,even,rare_target,low,low,0.26123476028442383,0.14383983612060547,0.11739492416381836,-0.27634429931640625,-0.48082542419433594,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",43,0,43,odd,common_target,high,high,0.01894974708557129,0.27884387969970703,-0.25989413261413574,1.9004533290863037,-0.08716130256652832,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",47,0,47,odd,rare_target,low,mid,0.2547111511230469,-0.29411888122558594,0.5488300323486328,-0.09662485122680664,-0.34714221954345703,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",48,0,48,even,common_target,low,mid,0.24203872680664062,0.04594230651855469,0.19609642028808594,-0.15404462814331055,0.7457458972930908,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",49,0,49,odd,common_target,low,mid,0.0922698974609375,0.563406229019165,-0.47113633155822754,-0.012090206146240234,-0.10432600975036621,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",53,0,53,odd,common_target,high,high,0.008975028991699219,0.5822291374206543,-0.5732541084289551,2.200026750564575,-0.1777195930480957,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",56,0,56,even,common_target,low,mid,0.18157577514648438,-0.11956787109375,0.3011436462402344,-0.1515812873840332,0.3632936477661133,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",57,0,57,odd,common_target,low,low,-0.2568206787109375,0.4685654640197754,-0.7253861427307129,-0.3213167190551758,0.17574262619018555,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",59,0,59,odd,common_target,low,low,0.5044980049133301,-0.1036825180053711,0.6081805229187012,-0.44744443893432617,0.9334139823913574,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",61,0,61,odd,common_target,low,mid,0.21887969970703125,0.4271531105041504,-0.20827341079711914,-0.06212759017944336,-0.07540655136108398,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",62,0,62,even,rare_target,low,mid,0.5939035415649414,0.2963876724243164,0.297515869140625,-0.022882938385009766,-0.05708575248718262,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",65,1,2,even,rare_target,low,mid,0.2540874481201172,-0.29473447799682617,0.5488219261169434,-0.09513568878173828,-0.34711742401123047,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",66,1,3,odd,common_target,low,mid,0.24187707901000977,0.045144081115722656,0.1967329978942871,-0.1553936004638672,0.7446999549865723,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",67,1,4,even,common_target,low,mid,0.08863401412963867,0.5672008991241455,-0.47856688499450684,-0.01615738868713379,-0.10012054443359375,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",74,1,11,odd,common_target,low,mid,0.1805586814880371,-0.11859893798828125,0.29915761947631836,-0.15216779708862305,0.3619251251220703,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",75,1,12,even,common_target,low,low,-0.25211668014526367,0.46990442276000977,-0.7220211029052734,-0.3156733512878418,0.17566680908203125,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",77,1,14,even,common_target,low,low,0.5796065330505371,-0.10228109359741211,0.6818876266479492,-0.37128472328186035,0.9337151050567627,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",79,1,16,even,common_target,low,mid,0.21480798721313477,0.42632102966308594,-0.21151304244995117,-0.06439065933227539,-0.07643270492553711,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",80,1,17,odd,rare_target,low,mid,0.5925240516662598,0.29837656021118164,0.2941474914550781,-0.02306675910949707,-0.055325984954833984,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",82,1,19,odd,rare_target,low,high,-0.09508252143859863,0.523165225982666,-0.6182477474212646,0.21090936660766602,0.09411954879760742,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",86,1,23,odd,rare_target,low,high,0.45461034774780273,0.3046998977661133,0.14991044998168945,0.289947509765625,-0.36730480194091797,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",90,1,27,odd,common_target,low,mid,0.13135576248168945,0.2527313232421875,-0.12137556076049805,0.04304647445678711,0.3821744918823242,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",92,1,29,odd,rare_target,low,mid,0.23666667938232422,0.11126995086669922,0.125396728515625,-0.07518959045410156,0.10327434539794922,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",93,1,30,even,rare_target,low,mid,0.10480165481567383,0.6927237510681152,-0.5879220962524414,-0.15420007705688477,0.23609447479248047,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",94,1,31,odd,common_target,high,high,0.04088878631591797,0.20447015762329102,-0.16358137130737305,2.2223610877990723,-0.25171756744384766,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",98,1,35,odd,common_target,low,low,0.1405506134033203,0.08486509323120117,0.05568552017211914,-0.2487010955810547,-0.3608551025390625,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",101,1,38,even,common_target,low,low,0.43219876289367676,0.2105879783630371,0.22161078453063965,-0.3572723865509033,-0.16916251182556152,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",102,1,39,odd,common_target,high,high,-0.18824386596679688,0.015913963317871094,-0.20415782928466797,0.37871551513671875,-0.16773128509521484,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",104,1,41,odd,common_target,high,high,0.0716400146484375,0.09770822525024414,-0.02606821060180664,2.1779212951660156,-0.27836036682128906,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",109,1,46,even,common_target,low,mid,0.1965956687927246,0.194441556930542,0.002154111862182617,-0.019713401794433594,-0.2108461856842041,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",111,1,48,even,rare_target,low,low,-0.03773999214172363,0.36060333251953125,-0.3983433246612549,-0.30979228019714355,-0.10630989074707031,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",115,1,52,even,common_target,low,mid,-0.012526512145996094,0.1741199493408203,-0.1866464614868164,0.013888359069824219,-0.5901546478271484,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",116,1,53,odd,common_target,high,high,0.06223440170288086,0.30904054641723633,-0.24680614471435547,2.1151533126831055,-0.0897226333618164,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",122,1,59,odd,rare_target,low,high,-0.16727662086486816,0.5234241485595703,-0.6907007694244385,0.29401350021362305,0.1412639617919922,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",124,1,61,odd,rare_target,low,mid,0.06104111671447754,0.3121194839477539,-0.25107836723327637,0.1153421401977539,-0.03284263610839844,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",127,2,1,odd,common_target,low,mid,0.20152640342712402,0.21575665473937988,-0.01423025131225586,-0.018368005752563477,-0.1926419734954834,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",129,2,3,odd,rare_target,low,low,-0.03582572937011719,0.3613572120666504,-0.3971829414367676,-0.30901432037353516,-0.1071624755859375,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",133,2,7,odd,common_target,low,mid,-0.012646198272705078,0.17544126510620117,-0.18808746337890625,0.01097249984741211,-0.5886473655700684,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",140,2,14,even,rare_target,low,high,-0.15587997436523438,0.5237927436828613,-0.6796727180480957,0.29990339279174805,0.13973140716552734,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",142,2,16,even,rare_target,low,mid,0.06337785720825195,0.31374621391296387,-0.2503683567047119,0.11053729057312012,-0.03223538398742676,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",144,2,18,even,rare_target,low,mid,0.19230175018310547,0.041960716247558594,0.15034103393554688,-0.01362466812133789,-0.14757251739501953,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",145,2,19,odd,rare_target,low,low,0.2606782913208008,0.14548587799072266,0.11519241333007812,-0.27597618103027344,-0.4812746047973633,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",150,2,24,even,rare_target,low,mid,0.25431013107299805,-0.29337406158447266,0.5476841926574707,-0.09992694854736328,-0.3484053611755371,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",151,2,25,odd,common_target,low,mid,0.23966073989868164,0.047899723052978516,0.19176101684570312,-0.1563248634338379,0.7455344200134277,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",152,2,26,even,common_target,low,mid,0.0875847339630127,0.5679183006286621,-0.4803335666656494,-0.018967866897583008,-0.10200071334838867,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",159,2,33,odd,common_target,low,mid,0.18107271194458008,-0.11854410171508789,0.29961681365966797,-0.15370845794677734,0.3608231544494629,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",160,2,34,even,common_target,low,low,-0.24851226806640625,0.47121381759643555,-0.7197260856628418,-0.31460094451904297,0.17598342895507812,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",162,2,36,even,common_target,low,low,0.5530595779418945,-0.10262155532836914,0.6556811332702637,-0.40113091468811035,0.9330971240997314,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",164,2,38,even,common_target,low,mid,0.21835851669311523,0.4271984100341797,-0.20883989334106445,-0.06280755996704102,-0.07619190216064453,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",165,2,39,odd,rare_target,low,mid,0.5937535762786865,0.2990837097167969,0.29466986656188965,-0.024980783462524414,-0.05702972412109375,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",167,2,41,odd,rare_target,low,mid,-0.15722060203552246,0.5223321914672852,-0.6795527935028076,0.1435706615447998,0.08947610855102539,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",175,2,49,odd,common_target,low,mid,0.13218307495117188,0.25170087814331055,-0.11951780319213867,0.04007148742675781,0.3812532424926758,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",177,2,51,odd,rare_target,low,mid,0.2378554344177246,0.11278390884399414,0.12507152557373047,-0.07779836654663086,0.10294008255004883,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",178,2,52,even,rare_target,low,low,0.09705686569213867,0.6941699981689453,-0.5971131324768066,-0.16309309005737305,0.2332911491394043,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",179,2,53,odd,common_target,high,high,0.0440673828125,0.20535898208618164,-0.16129159927368164,2.221952438354492,-0.2518315315246582,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",183,2,57,odd,common_target,low,low,0.1382436752319336,0.08626747131347656,0.05197620391845703,-0.2526688575744629,-0.3632993698120117,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",186,2,60,even,common_target,low,low,0.4246180057525635,0.21214032173156738,0.2124776840209961,-0.36620545387268066,-0.16901326179504395,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",187,2,61,odd,common_target,high,high,-0.18618059158325195,0.017046451568603516,-0.20322704315185547,0.37952470779418945,-0.16931390762329102,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",193,3,4,even,common_target,low,mid,0.13071012496948242,0.25234079360961914,-0.12163066864013672,0.04148721694946289,0.38263702392578125,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",195,3,6,even,rare_target,low,mid,0.23612117767333984,0.11145401000976562,0.12466716766357422,-0.0760498046875,0.1033792495727539,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",196,3,7,odd,rare_target,low,mid,0.10134363174438477,0.6914687156677246,-0.5901250839233398,-0.1568775177001953,0.2351398468017578,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",201,3,12,even,common_target,low,low,0.13923263549804688,0.08468389511108398,0.05454874038696289,-0.2486591339111328,-0.36164379119873047,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",204,3,15,odd,common_target,low,low,0.44321465492248535,0.213728666305542,0.22948598861694336,-0.34603238105773926,-0.1668233871459961,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",206,3,17,odd,rare_target,low,high,0.48684000968933105,0.2092266082763672,0.27761340141296387,0.8527162075042725,-0.018978118896484375,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",212,3,23,odd,common_target,low,mid,0.20350217819213867,0.2036137580871582,-0.00011157989501953125,-0.012593984603881836,-0.20200681686401367,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",214,3,25,odd,rare_target,low,low,-0.029531478881835938,0.3616056442260742,-0.39113712310791016,-0.30133628845214844,-0.10510969161987305,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",218,3,29,odd,common_target,low,mid,-0.013455867767333984,0.18097448348999023,-0.19443035125732422,0.014130115509033203,-0.5845928192138672,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",225,3,36,even,rare_target,low,high,-0.15717434883117676,0.5218791961669922,-0.679053544998169,0.3022160530090332,0.14187002182006836,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",227,3,38,even,rare_target,low,mid,0.06303548812866211,0.3136870861053467,-0.25065159797668457,0.11374998092651367,-0.030899524688720703,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",229,3,40,even,rare_target,low,mid,0.19181489944458008,0.04085874557495117,0.1509561538696289,-0.011729717254638672,-0.14752626419067383,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",230,3,41,odd,rare_target,low,low,0.2597017288208008,0.14406061172485352,0.11564111709594727,-0.27681446075439453,-0.48117637634277344,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",235,3,46,even,rare_target,low,mid,0.2536907196044922,-0.29375648498535156,0.5474472045898438,-0.09842395782470703,-0.3477964401245117,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",236,3,47,odd,common_target,low,mid,0.24055099487304688,0.04653644561767578,0.1940145492553711,-0.15521669387817383,0.7454187870025635,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",237,3,48,even,common_target,low,mid,0.09153938293457031,0.5637552738189697,-0.4722158908843994,-0.012214422225952148,-0.10531926155090332,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",244,3,55,odd,common_target,low,mid,0.17992401123046875,-0.11843276023864746,0.2983567714691162,-0.15284204483032227,0.3628523349761963,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",245,3,56,even,common_target,low,low,-0.25660133361816406,0.4694957733154297,-0.7260971069335938,-0.32006406784057617,0.17540407180786133,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",247,3,58,even,common_target,low,low,0.5092525482177734,-0.10371160507202148,0.6129641532897949,-0.44255638122558594,0.9331545829772949,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",249,3,60,even,common_target,low,mid,0.2173933982849121,0.42747068405151367,-0.21007728576660156,-0.062442779541015625,-0.07547330856323242,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"2,6",fixed_loss_matched_nonrouter_control,"9,22",250,3,61,odd,rare_target,low,mid,0.5920865535736084,0.2968432903289795,0.2952432632446289,-0.023993968963623047,-0.05762648582458496,16.0,0.0,-16.0,0.11132216453552246,13.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",4,0,4,even,common_target,low,low,0.36498546600341797,0.0011963844299316406,0.36378908157348633,-0.3691892623901367,-0.2743196487426758,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",5,0,5,odd,common_target,low,mid,0.2241048812866211,0.0897359848022461,0.134368896484375,-0.10744094848632812,0.2526116371154785,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",7,0,7,odd,rare_target,low,mid,-0.16619539260864258,0.02850341796875,-0.19469881057739258,-0.16322040557861328,0.10457420349121094,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",8,0,8,even,rare_target,low,high,0.10012960433959961,0.6914839744567871,-0.5913543701171875,0.08250761032104492,-0.06429576873779297,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",13,0,13,odd,common_target,low,mid,0.5325202941894531,-0.20530128479003906,0.7378215789794922,-0.1514892578125,-0.38519763946533203,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",26,0,26,even,rare_target,low,mid,-0.027650117874145508,0.13294649124145508,-0.16059660911560059,-0.05191802978515625,-0.1044931411743164,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",30,0,30,even,common_target,high,high,0.29265689849853516,0.3193788528442383,-0.026721954345703125,0.012044906616210938,-0.6096277236938477,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",35,0,35,odd,common_target,low,low,0.24828863143920898,0.2530555725097656,-0.004766941070556641,-0.38893723487854004,-0.03276634216308594,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",37,0,37,odd,rare_target,low,low,-0.25842952728271484,0.522252082824707,-0.7806816101074219,-0.48731565475463867,-0.21207380294799805,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",38,0,38,even,common_target,low,mid,0.2944493293762207,-0.028862714767456055,0.32331204414367676,-0.14075183868408203,0.3504512310028076,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",39,0,39,odd,rare_target,low,mid,0.0042264461517333984,-0.17716431617736816,0.18139076232910156,-0.04187345504760742,-0.03059983253479004,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",44,0,44,even,rare_target,low,mid,0.23772716522216797,0.1117105484008789,0.12601661682128906,-0.2250661849975586,-0.07508277893066406,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",47,0,47,odd,rare_target,low,mid,0.09811115264892578,0.47667646408081055,-0.37856531143188477,-0.09438371658325195,-0.3474001884460449,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",48,0,48,even,common_target,low,mid,0.24832677841186523,0.12256193161010742,0.1257648468017578,-0.17401361465454102,0.7457458972930908,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",50,0,50,even,common_target,low,high,0.06900358200073242,0.4370450973510742,-0.3680415153503418,0.10509157180786133,-0.5618467330932617,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",54,0,54,even,common_target,low,low,0.10996675491333008,0.25591611862182617,-0.1459493637084961,-0.32411909103393555,2.1387689113616943,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",56,0,56,even,common_target,low,mid,0.1811819076538086,0.04124593734741211,0.13993597030639648,-0.2054309844970703,0.3632936477661133,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
"6,15",fixed_loss_matched_nonrouter_control,"9,19",57,0,57,odd,common_target,low,high,0.41686534881591797,0.4685554504394531,-0.051690101623535156,0.19642353057861328,0.5424022674560547,13.0,0.0,-13.0,0.03666210174560547,14.0,loose_support_count_fallback
