support_key,loss,gain_from_empty,delta_from_router,pairwise_synergy
"9,10",4.1545820236206055,0.009048938751220703,1.2864749431610107,0.10091018676757812
"17,21",4.200343608856201,-0.036712646484375,1.3322365283966064,0.10027074813842773
"10,12",4.158816337585449,0.004814624786376953,1.2907092571258545,0.09856462478637695
"3,9",4.163174152374268,0.00045680999755859375,1.2950670719146729,0.0951700210571289
"15,20",4.150136947631836,0.013494014739990234,1.2820298671722412,0.09208393096923828
"12,21",4.209980487823486,-0.046349525451660156,1.3418734073638916,0.09085512161254883
"11,20",4.129834175109863,0.03379678726196289,1.2617270946502686,0.08959293365478516
"9,13",4.17589807510376,-0.012267112731933594,1.307790994644165,0.08904409408569336
"9,11",4.1330647468566895,0.03056621551513672,1.2649576663970947,0.0886850357055664
"5,20",4.16289758682251,0.0007333755493164062,1.294790506362915,0.0883951187133789
"0,17",4.067066669464111,0.09656429290771484,1.1989595890045166,0.0876154899597168
"12,13",4.179234504699707,-0.01560354232788086,1.3111274242401123,0.08759641647338867
"13,17",4.181159019470215,-0.017528057098388672,1.3130519390106201,0.08545064926147461
"0,9",4.068293571472168,0.0953373908996582,1.2001864910125732,0.08472108840942383
"12,15",4.163780689239502,-0.00014972686767578125,1.2956736087799072,0.08265161514282227
"9,16",4.188644886016846,-0.02501392364501953,1.320537805557251,0.08101606369018555
"6,12",4.18731689453125,-0.023685932159423828,1.3192098140716553,0.07980918884277344
"7,9",4.186758041381836,-0.023127079010009766,1.3186509609222412,0.0792231559753418
"11,17",4.144785404205322,0.018845558166503906,1.2766783237457275,0.07863187789916992
"20,22",4.204473972320557,-0.04084300994873047,1.336366891860962,0.07758092880249023
"1,20",4.160192966461182,0.0034379959106445312,1.292085886001587,0.07682037353515625
"5,12",4.17955207824707,-0.01592111587524414,1.3114449977874756,0.07595205307006836
"7,12",4.194067478179932,-0.03043651580810547,1.325960397720337,0.07380247116088867
"4,12",4.179841995239258,-0.01621103286743164,1.311734914779663,0.07212162017822266
"4,9",4.17893123626709,-0.015300273895263672,1.3108241558074951,0.07114362716674805
"10,17",4.187345027923584,-0.023714065551757812,1.3192379474639893,0.06981468200683594
"3,12",4.193047046661377,-0.02941608428955078,1.3249399662017822,0.06718587875366211
"2,20",4.149835109710693,0.013795852661132812,1.2817280292510986,0.06657981872558594
"12,16",4.2057623863220215,-0.04213142395019531,1.3376553058624268,0.06578731536865234
"2,12",4.155924320220947,0.007706642150878906,1.2878172397613525,0.06470203399658203
"4,17",4.188393592834473,-0.024762630462646484,1.320286512374878,0.06334877014160156
"16,17",4.208018779754639,-0.0443878173828125,1.339911699295044,0.0633096694946289
"1,12",4.17875862121582,-0.01512765884399414,1.3106515407562256,0.06246614456176758
"6,17",4.204557418823242,-0.040926456451416016,1.3364503383636475,0.062347412109375
"3,17",4.203405380249023,-0.039774417877197266,1.3352982997894287,0.056606292724609375
"5,9",4.200159549713135,-0.036528587341308594,1.33205246925354,0.05345582962036133
"15,17",4.194241046905518,-0.030610084533691406,1.3261339664459229,0.05197000503540039
"6,9",4.217189788818359,-0.0535588264465332,1.3490827083587646,0.048047542572021484
"1,9",4.191364288330078,-0.027733325958251953,1.3232572078704834,0.04797172546386719
"14,20",4.171064853668213,-0.007433891296386719,1.3029577732086182,0.04775524139404297
"1,17",4.196415901184082,-0.03278493881225586,1.3283088207244873,0.04458761215209961
"2,17",4.176759719848633,-0.01312875747680664,1.308652639389038,0.043645381927490234
"7,17",4.2248101234436035,-0.061179161071777344,1.3567030429840088,0.04283857345581055
