position_bin,token_class,residual_norm_bin,residual_gain_bin,support_count_bin,observed_row_count,observed_pair_synergy_mean,observed_pair_gain_mean,observed_singleton_left_gain_mean,observed_singleton_right_gain_mean,control_present,control_row_count,control_pair_synergy_mean,control_support_count_difference_mean,control_support_count_difference_abs_mean,control_fixed_support_loss_difference_mean,control_fixed_support_loss_difference_abs_mean,control_exact_support_count_candidate_count_mean,control_near_support_count_candidate_count_mean,control_min_support_count_abs_difference_available_mean,control_match_status_counts,control_anchor_support_count,control_support_count,observed_minus_control_pair_synergy
even,rare_target,low,low,high,21,0.21952437219165621,-0.3380998997461228,-0.36046894391377765,-0.19715532802400135,True,44,0.22717570716684515,-16.227272727272727,16.227272727272727,0.07741446928544478,0.08742523193359375,0.0,0.0,16.227272727272727,"{""loose_support_count_fallback"": 44}",3,7,-0.007651334975188939
even,rare_target,low,low,mid,57,0.11289760940953304,-0.34593690487376433,-0.3108142551622893,-0.14802025912100808,True,39,0.19292091711973533,-12.025641025641026,12.025641025641026,0.10708218354445237,0.109162171681722,0.0,0.0,12.025641025641026,"{""loose_support_count_fallback"": 39}",5,9,-0.08002330771020229
even,rare_target,low,mid,high,30,0.22580448786417642,-0.06863346099853515,-0.07160360018412272,-0.22283434867858887,True,71,0.17023447869529187,-16.535211267605632,16.535211267605632,0.09905337615751884,0.1078882956169021,0.0,0.0,16.535211267605632,"{""loose_support_count_fallback"": 71}",3,8,0.05557000916888455
even,rare_target,low,mid,mid,35,0.1082836627960205,-0.10944214548383441,-0.1301471165248326,-0.08757869175502232,True,102,0.17035702163097904,-11.950980392156863,11.950980392156863,0.08648913514380362,0.08807971430759803,0.0,0.0,11.950980392156863,"{""loose_support_count_fallback"": 102}",5,10,-0.06207335883495854
odd,common_target,high,high,high,42,0.026544820694696335,1.3009651104609172,0.2314299572081793,1.0429903325580416,True,84,-0.064996375924065,-16.595238095238095,16.595238095238095,0.08833033697945732,0.09854350771222796,0.0,0.0,16.595238095238095,"{""loose_support_count_fallback"": 84}",3,7,0.09154119661876134
odd,common_target,high,mid,high,6,0.25776489575703937,-0.0643317699432373,-0.12235665321350098,-0.19974001248677573,True,36,0.08880144357681274,-16.72222222222222,16.72222222222222,0.05774430433909098,0.0766934421327379,0.0,0.0,16.72222222222222,"{""loose_support_count_fallback"": 36}",3,7,0.16896345218022663
odd,common_target,low,high,high,9,0.07956165737575954,0.19275789790683323,0.19742878278096518,-0.08423254224989149,True,45,-0.015981520546807182,-16.444444444444443,16.444444444444443,0.08970847659640842,0.10193631913926866,0.0,0.0,16.444444444444443,"{""loose_support_count_fallback"": 45}",3,8,0.09554317792256672
odd,common_target,low,high,mid,19,0.12271622607582494,0.15072304324099892,0.05752365212691458,-0.029516834961740596,True,91,0.06442996433803014,-12.10989010989011,12.10989010989011,0.11865662480448629,0.11990461768684807,0.0,0.0,12.10989010989011,"{""loose_support_count_fallback"": 91}",5,10,0.0582862617377948
odd,common_target,low,low,high,24,0.14295987288157144,-0.32270068923632306,-0.3425184388955434,-0.12314212322235107,True,63,0.24548789433070592,-16.634920634920636,16.634920634920636,0.0848309804522802,0.10071813492547899,0.0,0.0,16.634920634920636,"{""loose_support_count_fallback"": 63}",3,8,-0.10252802144913448
odd,common_target,low,low,mid,46,0.22355315996252972,-0.3343283404474673,-0.30662667751312256,-0.25125482289687445,True,73,0.1621355030634632,-11.849315068493151,11.849315068493151,0.07545637104609242,0.07790106943208877,0.0,0.0,11.849315068493151,"{""loose_support_count_fallback"": 73}",5,10,0.06141765689906653
odd,common_target,low,mid,high,30,0.2617799679438273,-0.06726189454396565,-0.13930822213490804,-0.18973364035288492,True,108,0.09885818207705463,-16.37037037037037,16.37037037037037,0.11788910848123056,0.12247580510598642,0.0,0.0,16.37037037037037,"{""loose_support_count_fallback"": 108}",3,8,0.16292178586677267
odd,common_target,low,mid,mid,47,0.19602764413711873,-0.11507476137039509,-0.13335091002444002,-0.17775149548307378,True,110,0.17932292981581255,-12.027272727272727,12.027272727272727,0.09241639484058727,0.09359631538391114,0.0,0.0,12.027272727272727,"{""loose_support_count_fallback"": 110}",5,10,0.016704714321306185
