step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
30,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.37646008,3.77074385,890.57936096,0.00000000,0.00000000,,,,,,cpu,,ok
31,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.36045003,3.77074385,928.24660492,0.00000000,0.00000000,,,,,,cpu,,ok
32,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.34499502,3.77074385,965.38827515,0.00000000,0.00000000,,,,,,cpu,,ok
33,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.32972407,3.77074385,1001.80746460,0.00000000,0.00000000,,,,,,cpu,,ok
34,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.31468940,3.77074385,1037.57214355,0.00000000,0.00000000,,,,,,cpu,,ok
35,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.29986477,3.77074385,1072.73362732,0.00000000,0.00000000,,,,,,cpu,,ok
36,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.28531384,3.77074385,1107.25958252,0.00000000,0.00000000,,,,,,cpu,,ok
37,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.27083683,3.77074385,1141.14477539,0.00000000,0.00000000,,,,,,cpu,,ok
38,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.25648570,3.77074385,1174.45736694,0.00000000,0.00000000,,,,,,cpu,,ok
39,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.24233007,3.77074385,1207.18841553,0.00000000,0.00000000,,,,,,cpu,,ok
40,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.22834301,3.77074385,1239.34123230,0.00000000,0.00000000,,,,,,cpu,,ok
41,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.21450186,3.77074385,1270.98541260,0.00000000,0.00000000,,,,,,cpu,,ok
42,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.20081091,3.77074385,1302.12940979,0.00000000,0.00000000,,,,,,cpu,,ok
43,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.18727922,3.77074385,1332.82391357,0.00000000,0.00000000,,,,,,cpu,,ok
44,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.17393041,3.77074385,1362.93688965,0.00000000,0.00000000,,,,,,cpu,,ok
45,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.16089702,3.77074385,1392.60403442,0.00000000,0.00000000,,,,,,cpu,,ok
46,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.14824367,3.77074385,1421.88172913,0.00000000,0.00000000,,,,,,cpu,,ok
47,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.13587356,3.77074385,1450.73873901,0.00000000,0.00000000,,,,,,cpu,,ok
48,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.12376499,3.77074385,1479.17150879,0.00000000,0.00000000,,,,,,cpu,,ok
49,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.11193919,3.77074385,1507.19717407,0.00000000,0.00000000,,,,,,cpu,,ok
50,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,residual_update,supervised_ce,3.77074385,3.10037756,3.77074385,1534.74560547,0.00000000,0.00000000,,,,,,cpu,,ok
50,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,hep_sweep,supervised_ce,3.77074385,3.10037756,3.77074385,1534.74560547,0.00000000,0.00000000,0.00000000,3.10037756,0.00000000,0.63281250,0.00000000,cpu,,ok
50,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,hep_sweep,supervised_ce,3.77074385,3.10037756,3.77074385,1534.74560547,0.00000000,0.00000000,0.25000000,3.10038066,0.00018287,0.63281250,0.00033510,cpu,,ok
50,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,hep_sweep,supervised_ce,3.77074385,3.10037756,3.77074385,1534.74560547,0.00000000,0.00000000,0.50000000,3.10038376,0.00036478,0.63281250,0.00067133,cpu,,ok
50,3,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed3,hep_sweep,supervised_ce,3.77074385,3.10037756,3.77074385,1534.74560547,0.00000000,0.00000000,1.00000000,3.10039020,0.00073028,0.66210938,0.00134552,cpu,,ok
