step,seed,experiment_id,phase,residual_objective,base_loss,residual_loss,zero_init_loss,residual_parameter_delta,max_zero_init_logit_delta,max_hep_alpha0_logit_delta,hep_alpha,hep_loss,max_hep_logit_delta_from_ordinary,hep_support_change_fraction,hep_pinned_vs_repicked_logit_delta,device,error,status
44,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.26002121,3.65864587,990.55319214,0.00000000,0.00000000,,,,,,cuda,,ok
45,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.25103092,3.65864587,1009.34832764,0.00000000,0.00000000,,,,,,cuda,,ok
46,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.24219322,3.65864587,1027.92457581,0.00000000,0.00000000,,,,,,cuda,,ok
47,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.23349190,3.65864587,1046.22636414,0.00000000,0.00000000,,,,,,cuda,,ok
48,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.22490382,3.65864587,1064.17521667,0.00000000,0.00000000,,,,,,cuda,,ok
49,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.21642089,3.65864587,1081.86035156,0.00000000,0.00000000,,,,,,cuda,,ok
50,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,residual_update,supervised_ce,3.65864587,3.20794559,3.65864587,1099.23764038,0.00000000,0.00000000,,,,,,cuda,,ok
50,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,3.65864587,3.20794559,3.65864587,1099.23764038,0.00000000,0.00000000,0.00000000,3.20794559,0.00000000,0.28320312,0.00000000,cuda,,ok
50,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,3.65864587,3.20794559,3.65864587,1099.23764038,0.00000000,0.00000000,0.25000000,3.20794654,0.00011444,0.28320312,0.00007227,cuda,,ok
50,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,3.65864587,3.20794559,3.65864587,1099.23764038,0.00000000,0.00000000,0.50000000,3.20794749,0.00022793,0.28320312,0.00014451,cuda,,ok
50,2,char_larger_support_wide_hep_temporal_clipped_objective_gate_seed2,hep_sweep,supervised_ce,3.65864587,3.20794559,3.65864587,1099.23764038,0.00000000,0.00000000,1.00000000,3.20794940,0.00045705,0.28320312,0.00028951,cuda,,ok
